,fecha,estacion,año,mes,festivo,dia_semana,clima,temperatura,humedad,viento,registrado,registrado_box,laboral_no,laboral_sí
559,2019-07-14,1.5,1,2.0,1,0.5,1,0.637404580152672,0.346754807692308,-0.3787878787878788,4614,1372.4132084172898,1.0,0.0
560,2019-07-15,1.5,1,2.0,1,0.0,2,0.7748091603053437,0.43810096153846145,-0.13636363636363644,4111,1246.1983557518256,0.0,1.0
561,2019-07-16,1.5,1,2.0,1,0.0,2,0.8282442748091605,0.08713942307692309,-0.16666666666666663,5742,1647.6406131732897,0.0,1.0
562,2019-07-17,1.5,1,2.0,1,1.0,2,1.0038167938931302,-0.5811298076923077,-0.6666666666666666,5865,1677.0815857842251,0.0,1.0
563,2019-07-18,1.5,1,2.0,1,1.5,2,0.9198473282442751,-0.23978365384615374,-0.43939393939393945,4914,1446.599353169796,0.0,1.0
564,2019-07-19,1.5,1,2.0,1,1.5,2,0.8511450381679392,-0.12920673076923078,-0.15151515151515152,5703,1638.2840285284865,0.0,1.0
565,2019-07-20,1.5,1,2.0,1,1.5,1,0.5229007633587788,1.0438701923076927,0.28787878787878796,5123,1497.8395792904087,1.0,0.0
566,2019-07-21,1.5,1,2.0,1,0.5,0,0.3015267175572519,1.1448317307692308,0.33333333333333354,3195,1009.4268008540256,1.0,0.0
567,2019-07-22,1.5,1,2.0,1,0.0,1,0.5305343511450382,0.6496394230769234,-0.8787878787878788,4866,1434.7809482760283,0.0,1.0
568,2019-07-23,1.5,1,2.0,1,0.0,2,0.7595419847328245,0.3227163461538465,-0.4242424242424241,5831,1668.9537074321004,0.0,1.0
569,2019-07-24,1.5,1,2.0,1,1.0,2,0.7900763358778629,0.13521634615384617,0.3181818181818181,6452,1816.2244877892135,0.0,1.0
570,2019-07-25,1.5,1,2.0,1,1.5,2,0.7061068702290078,-0.8503605769230771,-0.16666666666666663,6790,1895.3886332357795,0.0,1.0
571,2019-07-26,1.5,1,2.0,1,1.5,2,0.8664122137404583,-0.14362980769230757,1.060606060606061,5825,1667.518565402314,0.0,1.0
572,2019-07-27,1.5,1,2.0,1,1.5,2,0.8816793893129773,-0.15324519230769232,-0.2727272727272726,5645,1624.3495473465093,1.0,0.0
573,2019-07-28,1.5,1,2.0,1,0.5,2,0.8053435114503819,-0.06670673076923092,-0.24242424242424238,4451,1331.7736348755986,1.0,0.0
574,2019-07-29,1.5,1,2.0,1,0.0,2,0.6984732824427484,-0.013822115384615455,-0.10606060606060595,4444,1330.0229355071924,0.0,1.0
575,2019-07-30,1.5,1,2.0,1,0.0,2,0.7290076335877864,0.20252403846153877,-0.2727272727272726,6065,1724.7370475153707,0.0,1.0
576,2019-07-31,1.5,1,2.0,1,1.0,2,0.66793893129771,0.37079326923076955,-0.15151515151515152,6248,1768.1149721566517,0.0,1.0
577,2019-01-08,0.0,1,0.0,1,0.0,2,0.6832061068702291,0.24579326923076913,-0.3939393939393939,6506,1828.9170763567886,0.0,1.0
578,2019-02-08,0.0,1,1.0,1,1.5,2,0.7977099236641222,0.1592548076923077,-0.5151515151515152,6278,1775.2059649148073,0.0,1.0
579,2019-03-08,0.0,1,1.5,1,1.5,1,0.83587786259542,0.0727163461538463,0.3636363636363637,5847,1672.7795626076309,0.0,1.0
580,2019-04-08,1.0,1,1.5,1,0.0,2,0.9198473282442751,-0.06670673076923092,0.7727272727272727,4479,1338.7718986980408,0.0,1.0
581,2019-05-08,1.0,1,2.0,1,1.0,2,0.8435114503816796,0.12079326923076938,1.1212121212121213,3757,1155.8467937442877,0.0,1.0
582,2019-06-08,1.0,1,3.0,1,1.5,1,0.7977099236641222,0.13040865384615413,-0.5151515151515152,5780,1656.7472051855113,1.0,0.0
583,2019-07-08,1.5,1,2.0,1,0.0,1,0.7442748091603054,0.37079326923076955,-0.6515151515151515,5995,1708.087565762408,0.0,1.0
584,2019-08-08,1.5,1,2.5,1,1.5,1,0.7900763358778629,0.2217548076923076,-0.712121212121212,6271,1773.5519009293623,0.0,1.0
585,2019-09-08,1.5,1,2.5,1,0.5,2,0.8053435114503819,-0.03305288461538462,-0.24242424242424238,6090,1730.6755926920225,1.0,0.0
586,2019-10-08,1.0,1,2.0,1,0.0,1,0.6755725190839696,0.4284855769230767,0.5909090909090909,4721,1398.9616879613686,0.0,1.0
587,2019-11-08,1.0,1,1.5,1,1.5,1,0.6068702290076337,0.510216346153846,0.25757575757575774,4052,1231.2318784197676,0.0,1.0
588,2019-12-08,1.0,1,1.0,1,0.5,2,0.6297709923664123,-0.46574519230769235,-0.5909090909090909,4362,1309.4806329271344,1.0,0.0
589,2019-08-13,1.5,1,2.5,1,0.0,2,0.6984732824427484,-0.39362980769230776,-0.4545454545454546,5676,1631.8002104814784,0.0,1.0
590,2019-08-14,1.5,1,2.5,1,1.0,2,0.7137404580152674,0.28906250000000017,-0.12121212121212106,5656,1626.9941018574152,0.0,1.0
591,2019-08-15,1.5,1,2.5,1,1.5,2,0.652671755725191,-0.03305288461538462,-0.10606060606060595,6149,1744.6746523700274,0.0,1.0
592,2019-08-16,1.5,1,2.5,1,1.5,2,0.6908396946564888,-0.5186298076923078,-0.3939393939393939,6267,1772.6065847533998,0.0,1.0
593,2019-08-17,1.5,1,2.5,1,1.5,2,0.7061068702290078,-0.26862980769230765,0.5151515151515152,5665,1629.1571971304986,1.0,0.0
594,2019-08-18,1.5,1,2.5,1,0.5,2,0.5610687022900765,-0.114783653846154,-0.030303030303030196,5038,1477.0426685619361,1.0,0.0
595,2019-08-19,1.5,1,2.5,1,0.0,1,0.43129770992366434,0.4092548076923079,-0.9545454545454546,3341,1047.8465025406092,0.0,1.0
596,2019-08-20,1.5,1,2.5,1,0.0,1,0.43129770992366434,0.5150240384615388,-0.5151515151515152,5504,1590.3751754535604,0.0,1.0
597,2019-08-21,1.5,1,2.5,1,1.0,2,0.46946564885496206,0.2265625000000003,-1.0909090909090908,5925,1691.4059781276394,0.0,1.0
598,2019-08-22,1.5,1,2.5,1,1.5,2,0.5305343511450382,0.2409855769230771,-1.121212121212121,6281,1775.91475631823,0.0,1.0
599,2019-08-23,1.5,1,2.5,1,1.5,2,0.6145038167938933,0.04387019230769238,-0.9696969696969697,6402,1804.4564565484588,0.0,1.0
600,2019-08-24,1.5,1,2.5,1,1.5,1,0.637404580152672,-0.05709134615384616,-1.1060606060606062,6257,1770.2428586151912,1.0,0.0
601,2019-08-25,1.5,1,2.5,1,0.5,1,0.5076335877862598,0.41406249999999994,0.6515151515151514,4224,1274.7646415564818,1.0,0.0
602,2019-08-26,1.5,1,2.5,1,0.0,1,0.4847328244274811,1.0534855769230769,0.48484848484848503,3772,1159.70291981073,0.0,1.0
603,2019-08-27,1.5,1,2.5,1,0.0,2,0.637404580152672,0.4957932692307693,-0.5303030303030303,5928,1692.1215676895456,0.0,1.0
604,2019-08-28,1.5,1,2.5,1,1.0,2,0.7213740458015268,-0.03305288461538462,0.10606060606060623,6105,1734.2367886271638,0.0,1.0
605,2019-08-29,1.5,1,2.5,1,1.5,2,0.5839694656488552,-0.35997596153846145,-0.6969696969696969,6520,1832.2049053770183,0.0,1.0
606,2019-08-30,1.5,1,2.5,1,1.5,2,0.652671755725191,-0.17728365384615388,-1.0454545454545454,6541,1837.1344662803056,0.0,1.0
607,2019-08-31,1.5,1,2.5,1,1.5,2,0.8282442748091605,-0.18689903846153863,-0.12121212121212106,5917,1689.4974469388342,1.0,0.0
608,2019-01-09,0.0,1,0.0,1,1.0,1,0.7977099236641222,0.053485576923076796,-0.6818181818181819,3788,1163.81333354325,0.0,1.0
609,2019-02-09,0.0,1,1.0,1,1.5,1,0.622137404580153,0.9044471153846155,-1.1818181818181819,3197,1009.9550276977674,1.0,0.0
610,2019-03-09,0.0,1,1.5,1,1.5,2,0.652671755725191,0.7890624999999999,-0.30303030303030304,4069,1235.5479183207653,1.0,0.0
611,2019-04-09,1.0,1,1.5,1,0.0,2,0.7137404580152674,0.615985576923077,0.5606060606060608,5997,1708.5637087144437,0.0,1.0
612,2019-05-09,1.0,1,2.0,1,1.5,2,0.7442748091603054,0.5486778846153845,0.07575757575757576,6280,1775.678498724415,0.0,1.0
613,2019-06-09,1.0,1,3.0,1,0.5,1,0.622137404580153,0.880408653846154,-0.3939393939393939,5592,1611.595649327462,1.0,0.0
614,2019-07-09,1.5,1,2.0,1,0.0,2,0.637404580152672,0.5246394230769229,-0.09090909090909086,6459,1817.8708091306657,0.0,1.0
615,2019-08-09,1.5,1,2.5,1,1.5,1,0.5000000000000001,0.8275240384615389,1.0151515151515154,4419,1323.7667173880589,0.0,1.0
616,2019-09-09,1.5,1,2.5,1,0.0,2,0.3473282442748093,-0.37920673076923095,0.43939393939393945,5657,1627.2344738044228,0.0,1.0
617,2019-10-09,1.0,1,2.0,1,1.0,2,0.2633587786259542,-0.5907451923076924,0.7878787878787881,6407,1805.6339402076428,0.0,1.0
618,2019-11-09,1.0,1,1.5,1,1.5,2,0.24809160305343517,-0.5138221153846154,-0.8939393939393939,6697,1873.6729852021608,1.0,0.0
619,2019-12-09,1.0,1,1.0,1,0.0,2,0.3167938931297712,-0.23978365384615374,-0.4999999999999999,6820,1902.3831868991153,0.0,1.0
620,2019-09-13,1.5,1,2.5,1,1.5,2,0.3549618320610689,0.04867788461538476,-1.0,6750,1886.0546229389045,0.0,1.0
621,2019-09-14,1.5,1,2.5,1,1.5,2,0.42366412213740473,0.21694711538461556,-0.7727272727272727,6630,1857.9975556055515,1.0,0.0
622,2019-09-15,1.5,1,2.5,1,0.5,2,0.33969465648854963,-0.6003605769230769,0.6818181818181821,5554,1602.4390725830533,1.0,0.0
623,2019-09-16,1.5,1,2.5,1,0.0,2,0.2557251908396948,-0.27343750000000006,-0.9242424242424242,5167,1508.5826371781473,0.0,1.0
624,2019-09-17,1.5,1,2.5,1,0.0,1,0.2557251908396948,0.5198317307692308,-0.28787878787878796,5847,1672.7795626076309,0.0,1.0
625,2019-09-18,1.5,1,2.5,1,1.0,1,0.3931297709923666,1.1784855769230773,1.8030303030303032,3702,1141.6858352268096,0.0,1.0
626,2019-09-19,1.5,1,2.5,1,1.5,2,0.17175572519083973,-0.4320913461538461,0.3484848484848486,6803,1898.420231185996,0.0,1.0
627,2019-09-20,1.5,1,2.5,1,1.5,2,0.14885496183206104,-0.04266826923076937,-0.6363636363636362,6781,1893.289273724345,0.0,1.0
628,2019-09-21,1.5,1,2.5,1,1.5,2,0.3167938931297712,0.20252403846153877,-0.2727272727272726,6917,1924.9643130936963,1.0,0.0
629,2019-09-22,1.5,1,2.5,1,0.5,2,0.46946564885496206,0.09675480769230785,1.0454545454545456,5883,1681.381431180975,1.0,0.0
630,2019-09-23,1.0,1,2.5,1,0.0,2,0.0954198473282443,-0.7686298076923077,0.43939393939393945,5453,1578.0513576535463,0.0,1.0
631,2019-09-24,1.0,1,2.5,1,0.0,2,0.049618320610687196,-0.6436298076923079,-0.3939393939393939,6435,1812.2250510981335,0.0,1.0
632,2019-09-25,1.0,1,2.5,1,1.0,2,0.16412213740458034,-0.27343750000000006,0.5606060606060608,6693,1872.7378673027752,0.0,1.0
633,2019-09-26,1.0,1,2.5,1,1.5,2,0.42366412213740473,0.01983173076923084,0.6515151515151514,6946,1931.7051994773674,0.0,1.0
634,2019-09-27,1.0,1,2.5,1,1.5,1,0.46946564885496206,0.308293269230769,-0.46969696969696967,6642,1860.8070092653018,0.0,1.0
635,2019-09-28,1.0,1,2.5,1,1.5,1,0.37786259541984735,0.303485576923077,-0.16666666666666663,6370,1796.9169621656358,1.0,0.0
636,2019-09-29,1.0,1,2.5,1,0.5,2,0.133587786259542,-0.4032451923076925,0.46969696969696967,5966,1701.1805426546382,1.0,0.0
637,2019-09-30,1.0,1,2.5,1,0.0,2,0.0877862595419849,-0.21093750000000017,-0.46969696969696967,4874,1436.7520132746877,0.0,1.0
638,2019-01-10,0.0,1,0.0,1,1.5,1,0.0725190839694656,0.1063701923076926,-0.9090909090909092,6015,1712.8478175944072,0.0,1.0
639,2019-02-10,0.0,1,1.0,1,0.5,0,0.28625954198473286,1.1784855769230773,-0.7727272727272727,4324,1299.9394757281445,1.0,0.0
640,2019-03-10,0.0,1,1.5,1,0.5,1,0.5000000000000001,0.8034855769230773,-1.1515151515151516,6844,1907.975174998537,1.0,0.0
641,2019-04-10,1.0,1,1.5,1,1.0,1,0.5000000000000001,0.462139423076923,-0.6363636363636362,6437,1812.6956634549583,0.0,1.0
642,2019-05-10,1.0,1,2.0,1,1.5,2,0.3625954198473283,0.00540865384615371,-0.7575757575757576,6640,1860.3388251827332,0.0,1.0
643,2019-06-10,1.0,1,3.0,1,0.0,2,0.17175572519083973,0.17848557692307723,0.893939393939394,4934,1451.518059264022,0.0,1.0
644,2019-07-10,1.5,1,2.0,1,1.0,1,-0.2633587786259542,0.3900240384615384,-0.3939393939393939,2729,884.7714985847869,0.0,1.0
645,2019-08-10,1.5,1,2.5,1,1.5,1,-0.3625954198473283,0.39963942307692313,0.09090909090909086,4604,1369.9268840149061,1.0,0.0
646,2019-09-10,1.5,1,2.5,1,0.0,1,-0.16412213740458007,0.6496394230769234,0.10606060606060623,5791,1659.3814780464927,0.0,1.0
647,2019-10-10,1.0,1,2.0,1,1.5,2,0.049618320610687196,0.01983173076923084,0.07575757575757576,6911,1923.5690653423183,0.0,1.0
648,2019-11-10,1.0,1,1.5,1,0.5,2,-0.20229007633587778,-0.7878605769230772,0.015151515151515098,6736,1882.7855655293943,1.0,0.0
649,2019-12-10,1.0,1,1.0,1,0.0,2,-0.1946564885496184,-0.4224759615384617,0.5606060606060608,6222,1761.964900582853,0.0,1.0
650,2019-10-13,1.0,1,2.0,1,0.5,2,-0.33206106870228996,-0.6340144230769231,-0.34848484848484834,4857,1432.562860947714,1.0,0.0
651,2019-10-14,1.0,1,2.0,0,0.0,2,0.0725190839694656,0.06310096153846155,1.0,4559,1358.7273636007399,1.0,0.0
652,2019-10-15,1.0,1,2.0,1,0.0,1,0.1946564885496184,0.3900240384615384,1.166666666666667,5115,1495.8846637908866,0.0,1.0
653,2019-10-16,1.0,1,2.0,1,1.0,2,-0.0954198473282443,-0.3311298076923079,0.015151515151515098,6612,1853.781801297107,0.0,1.0
654,2019-10-17,1.0,1,2.0,1,1.5,2,-0.133587786259542,0.31790865384615374,-0.8030303030303031,6482,1823.278080251745,0.0,1.0
655,2019-10-18,1.0,1,2.0,1,1.5,1,0.0725190839694656,0.4861778846153845,0.5757575757575759,6501,1827.742568925406,0.0,1.0
656,2019-10-19,1.0,1,2.0,1,1.5,1,0.20229007633587806,0.9044471153846155,-0.46969696969696967,4671,1386.568350818547,1.0,0.0
657,2019-10-20,1.0,1,2.0,1,0.5,2,-0.041984732824427544,-0.25901442307692324,-0.6363636363636362,5284,1537.0764245893806,1.0,0.0
658,2019-10-21,1.0,1,2.0,1,0.0,2,-0.11068702290076332,-0.5618990384615385,-0.15151515151515152,4692,1391.7762050035176,0.0,1.0
659,2019-10-22,1.0,1,2.0,1,0.0,2,-0.03435114503816789,-0.2830528846153848,-1.0,6228,1763.3845235830609,0.0,1.0
660,2019-10-23,1.0,1,2.0,1,1.0,2,0.14122137404580165,0.0727163461538463,-0.8787878787878788,6625,1856.8267023719823,0.0,1.0
661,2019-10-24,1.0,1,2.0,1,1.5,2,0.27862595419847347,0.04387019230769238,-1.0909090909090908,6898,1920.5453426264735,0.0,1.0
662,2019-10-25,1.0,1,2.0,1,1.5,1,0.16412213740458034,0.8323317307692308,-0.5757575757575756,6484,1823.748127997351,0.0,1.0
663,2019-10-26,1.0,1,2.0,1,1.5,1,0.14885496183206104,0.8659855769230772,-0.48484848484848475,6262,1771.4247995309772,1.0,0.0
664,2019-10-27,1.0,1,2.0,1,0.5,1,0.0954198473282443,0.4477163461538462,0.5606060606060608,5209,1518.823301920067,1.0,0.0
665,2019-10-28,1.0,1,2.0,1,0.0,1,-0.06488549618320595,0.3275240384615385,2.2121212121212124,3461,1079.2170039118016,0.0,1.0
666,2019-10-29,1.0,1,2.0,1,0.0,0,-0.18702290076335876,1.2169471153846156,1.8030303030303032,20,13.413580847402942,0.0,1.0
667,2019-10-30,1.0,1,2.0,1,1.0,1,-0.5687022900763359,0.9525240384615385,0.33333333333333354,1009,384.81236719858185,0.0,1.0
668,2019-10-31,1.0,1,2.0,1,1.5,1,-0.43893129770992373,0.19290865384615402,-0.13636363636363644,5147,1503.7013078575874,0.0,1.0
669,2019-01-11,0.0,1,0.0,1,1.5,1,-0.41603053435114506,-0.2157451923076922,-0.24242424242424238,5520,1594.2375821111516,0.0,1.0
670,2019-02-11,0.0,1,1.0,1,0.0,2,-0.44656488549618323,-0.5042067307692307,0.8636363636363639,5229,1523.6950161475236,0.0,1.0
671,2019-03-11,0.0,1,1.5,1,0.0,1,-0.48473282442748095,-0.6532451923076923,0.9090909090909094,4109,1245.6916004974498,0.0,1.0
672,2019-04-11,1.0,1,1.5,1,1.5,2,-0.5381679389312977,-0.4513221153846156,-0.015151515151515098,3906,1194.0401124347468,0.0,1.0
673,2019-05-11,1.0,1,2.0,1,1.5,2,-0.5610687022900764,-0.6388221153846155,0.5606060606060608,4881,1438.4762573173489,1.0,0.0
674,2019-06-11,1.0,1,3.0,1,0.0,2,-0.6832061068702291,-0.2878605769230768,-0.07575757575757576,5220,1521.503125884382,0.0,1.0
675,2019-07-11,1.5,1,2.0,1,1.5,1,-0.6374045801526719,-0.37920673076923095,1.2575757575757576,4709,1395.9892704307642,0.0,1.0
676,2019-08-11,1.5,1,2.5,1,0.5,2,-0.4618320610687023,-1.4128605769230773,1.6969696969696972,4975,1461.5911433331553,1.0,0.0
677,2019-09-11,1.5,1,2.5,1,1.0,2,-0.43129770992366406,-0.4128605769230769,0.3484848484848486,5283,1536.8333320352078,0.0,1.0
678,2019-10-11,1.0,1,2.0,1,1.5,2,-0.33969465648854963,0.08713942307692309,-1.2424242424242424,4446,1330.523181721662,0.0,1.0
679,2019-11-11,1.0,1,1.5,0,0.0,2,-0.2404580152671755,0.15444711538461567,-0.5454545454545454,4562,1359.4745638651455,1.0,0.0
680,2019-12-11,1.0,1,1.0,1,1.0,2,-0.041984732824427544,0.5534855769230771,-0.07575757575757576,5172,1509.802482039078,0.0,1.0
681,2019-11-13,1.0,1,1.5,1,1.0,1,-0.48473282442748095,0.1736778846153845,1.6363636363636362,3767,1158.4178260515557,0.0,1.0
682,2019-11-14,1.0,1,1.5,1,1.5,2,-0.6526717557251909,-0.35997596153846145,0.1969696969696971,5122,1497.5952424122631,0.0,1.0
683,2019-11-15,1.0,1,1.5,1,1.5,1,-0.5534351145038169,-0.03305288461538462,-0.2727272727272726,5125,1498.3282294423536,0.0,1.0
684,2019-11-16,1.0,1,1.5,1,1.5,2,-0.48473282442748095,-0.4897836538461539,-0.09090909090909086,5214,1520.041519347728,1.0,0.0
685,2019-11-17,1.0,1,1.5,1,0.5,2,-0.5458015267175572,-0.39362980769230776,-0.015151515151515098,4316,1297.9290517395975,1.0,0.0
686,2019-11-18,1.0,1,1.5,1,0.0,2,-0.4923664122137405,0.31790865384615374,0.48484848484848503,3747,1153.2746321399395,0.0,1.0
687,2019-11-19,1.0,1,1.5,1,0.0,1,-0.3702290076335878,-0.01862980769230783,0.5454545454545454,5050,1479.982191315118,0.0,1.0
688,2019-11-20,1.0,1,1.5,1,1.0,1,-0.39312977099236635,0.2794471153846154,-1.0,5100,1492.2178366785383,0.0,1.0
689,2019-11-21,1.0,1,1.5,1,1.5,2,-0.4541984732824428,-0.06189903846153854,-0.7878787878787878,4531,1351.7495740483546,0.0,1.0
690,2019-11-22,1.0,1,1.5,1,1.5,2,-0.5,-0.22536057692307696,-1.303030303030303,1470,527.3227618475489,0.0,1.0
691,2019-11-23,1.0,1,1.5,1,1.5,2,-0.4083969465648855,-0.2782451923076924,-0.33333333333333326,2307,768.8176240939184,1.0,0.0
692,2019-11-24,1.0,1,1.5,1,0.5,2,-0.6908396946564885,-1.0667067307692308,2.0000000000000004,1745,608.693095199424,1.0,0.0
693,2019-11-25,1.0,1,1.5,1,0.0,2,-0.7900763358778627,-0.7638221153846156,-0.30303030303030304,2115,714.9263305162469,0.0,1.0
694,2019-11-26,1.0,1,1.5,1,0.0,2,-0.583969465648855,-0.44170673076923084,-1.3636363636363638,4750,1406.1398923031409,0.0,1.0
695,2019-11-27,1.0,1,1.5,1,1.0,1,-0.6450381679389313,0.7698317307692311,0.5757575757575759,3836,1176.1274499407125,0.0,1.0
696,2019-11-28,1.0,1,1.5,0,1.5,2,-0.6297709923664123,-0.5811298076923077,0.30303030303030304,5062,1482.9205618680696,1.0,0.0
697,2019-11-29,1.0,1,1.5,1,1.5,2,-0.6832061068702291,-0.3407451923076923,-0.6666666666666666,5080,1487.3259642770088,0.0,1.0
698,2019-11-30,1.0,1,1.5,1,1.5,2,-0.6297709923664123,0.11117788461538464,-1.2424242424242424,5306,1542.4225434405253,1.0,0.0
699,2019-01-12,0.0,1,0.0,1,1.5,1,-0.6297709923664123,0.8659855769230772,-1.2272727272727273,4240,1278.799165958666,1.0,0.0
700,2019-02-12,0.0,1,1.0,1,0.0,1,-0.47709923664122145,0.9429086538461539,-0.5757575757575756,3757,1155.8467937442877,0.0,1.0
701,2019-03-12,0.0,1,1.5,1,0.0,2,-0.14122137404580137,0.6784855769230769,-1.0,5679,1632.5208855815522,0.0,1.0
702,2019-04-12,1.0,1,1.5,1,1.5,2,-0.0725190839694656,0.5150240384615388,-0.06060606060606066,6055,1722.3604993246422,0.0,1.0
703,2019-05-12,1.0,1,2.0,1,0.5,2,-0.18702290076335876,-0.6820913461538463,1.4545454545454546,5398,1564.739631016393,1.0,0.0
704,2019-06-12,1.0,1,3.0,1,1.0,2,-0.7595419847328245,-0.566706730769231,-0.06060606060606066,5035,1476.307607467971,0.0,1.0
705,2019-07-12,1.5,1,2.0,1,1.5,1,-0.5534351145038169,0.659254807692308,-0.4999999999999999,4659,1383.59070042553,0.0,1.0
706,2019-08-12,1.5,1,2.5,1,0.0,1,-0.3702290076335878,1.3659855769230769,-0.8030303030303031,4429,1326.2699035503056,0.0,1.0
707,2019-09-12,1.5,1,2.5,1,1.5,1,-0.3549618320610686,1.3371394230769234,-0.2272727272727273,2787,900.4672149626483,0.0,1.0
708,2019-10-12,1.0,1,2.0,1,1.5,1,-0.1946564885496184,1.4332932692307694,0.10606060606060623,4841,1428.6179190491405,1.0,0.0
709,2019-11-12,1.0,1,1.5,1,0.0,1,-0.4541984732824428,-0.14362980769230757,1.166666666666667,5219,1521.259544051545,0.0,1.0
710,2019-12-12,1.0,1,1.0,1,1.5,1,-0.6297709923664123,-0.427283653846154,-0.1818181818181817,5009,1469.9340456095597,0.0,1.0
711,2019-12-13,1.0,1,1.0,1,1.5,2,-0.6374045801526719,-0.6772836538461539,-0.06060606060606066,5107,1493.9292437758659,0.0,1.0
712,2019-12-14,1.0,1,1.0,1,1.5,2,-0.6832061068702291,0.07752403846153834,-0.4999999999999999,5182,1512.2415883348688,1.0,0.0
713,2019-12-15,1.0,1,1.0,1,0.5,2,-0.5458015267175572,0.11117788461538464,-0.7575757575757576,4280,1288.8745150701907,1.0,0.0
714,2019-12-16,1.0,1,1.0,1,0.0,1,-0.42366412213740456,1.0198317307692313,-0.8181818181818181,3248,1023.4065010009393,0.0,1.0
715,2019-12-17,1.0,1,1.0,1,0.0,1,-0.33206106870228996,1.346754807692308,-0.8333333333333334,4373,1312.239983127003,0.0,1.0
716,2019-12-18,1.0,1,1.0,1,1.0,2,-0.27862595419847325,0.1881009615384613,0.4090909090909093,5124,1498.0839082998434,0.0,1.0
717,2019-12-19,1.0,1,1.0,1,1.5,2,-0.5229007633587787,-0.009014423076923078,0.030303030303030467,4934,1451.518059264022,0.0,1.0
718,2019-12-20,1.0,1,1.0,1,1.5,1,-0.5305343511450382,0.19771634615384603,-0.48484848484848475,3814,1170.4866548665575,0.0,1.0
719,2019-12-21,1.0,1,1.0,1,1.5,1,-0.5381679389312977,-0.3359374999999999,1.9696969696969702,3402,1063.815993558089,1.0,0.0
720,2019-12-22,0.0,1,1.0,1,0.5,2,-0.7290076335877863,-0.8936298076923077,2.303030303030303,1544,549.4484759392202,1.0,0.0
721,2019-12-23,0.0,1,1.0,1,0.0,2,-0.7900763358778627,-0.537860576923077,-0.48484848484848475,1379,499.8598357636297,0.0,1.0
722,2019-12-24,0.0,1,1.0,1,0.0,1,-0.83587786259542,0.7890624999999999,-1.0454545454545454,746,298.7769620138063,0.0,1.0
723,2019-12-25,0.0,1,1.0,0,1.0,1,-0.6526717557251909,0.5198317307692308,-0.12121212121212106,573,239.46298496961097,1.0,0.0
724,2019-12-26,0.0,1,1.0,1,1.5,0,-0.7977099236641222,0.9429086538461539,1.378787878787879,432,188.89841997520261,0.0,1.0
725,2019-12-27,0.0,1,1.0,1,1.5,1,-0.767175572519084,0.12560096153846143,1.7272727272727275,1867,644.0980700165542,0.0,1.0
726,2019-12-28,0.0,1,1.0,1,1.5,1,-0.767175572519084,-0.17728365384615388,-0.25757575757575746,2451,808.7494246380501,1.0,0.0
727,2019-12-29,0.0,1,1.0,1,0.5,1,-0.767175572519084,0.6063701923076923,-0.5757575757575756,1182,439.3430393100543,1.0,0.0
728,2019-12-30,0.0,1,1.0,1,0.0,2,-0.7595419847328245,-0.691706730769231,1.7272727272727275,1432,515.8898594290672,0.0,1.0
729,2019-12-31,0.0,1,1.0,1,0.0,1,-0.8893129770992366,-0.2349759615384617,-0.25757575757575746,2290,764.0767405308451,0.0,1.0
